PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Arbiter PUF,Logistic Regression,140,1.9,0.96
Arbiter PUF,Logistic Regression,140,2.0,0.961
Arbiter PUF,Logistic Regression,140,2.1,0.9615
Arbiter PUF,Logistic Regression,140,2.2,0.9575
Arbiter PUF,Logistic Regression,140,2.3,0.954
Arbiter PUF,Logistic Regression,140,2.4,0.952
Arbiter PUF,Logistic Regression,140,2.5,0.9495
Arbiter PUF,Logistic Regression,140,2.6,0.9465
Arbiter PUF,Logistic Regression,140,2.7,0.9455
Arbiter PUF,Logistic Regression,140,2.8,0.944
Arbiter PUF,Logistic Regression,140,2.9,0.941
Arbiter PUF,Logistic Regression,0,0.8,0.958
Arbiter PUF,Logistic Regression,0,0.9,0.9605
Arbiter PUF,Logistic Regression,0,1.0,0.9635
Arbiter PUF,Logistic Regression,0,1.1,0.9615
Arbiter PUF,Logistic Regression,0,1.2,0.9605
Arbiter PUF,Logistic Regression,0,1.3,0.957
Arbiter PUF,Logistic Regression,0,1.4,0.9535
Arbiter PUF,Logistic Regression,0,1.5,0.9505
Arbiter PUF,Logistic Regression,0,1.6,0.9465
Arbiter PUF,Logistic Regression,0,1.7,0.944
Arbiter PUF,Logistic Regression,0,1.8,0.938
Arbiter PUF,Logistic Regression,0,1.9,0.9335
Arbiter PUF,Logistic Regression,0,2.0,0.9255
Arbiter PUF,Logistic Regression,0,2.1,0.9175
Arbiter PUF,Logistic Regression,0,2.2,0.909
Arbiter PUF,Logistic Regression,0,2.3,0.9045
Arbiter PUF,Logistic Regression,0,2.4,0.894
Arbiter PUF,Logistic Regression,0,2.5,0.884
Arbiter PUF,Logistic Regression,0,2.6,0.8765
Arbiter PUF,Logistic Regression,0,2.7,0.8685
Arbiter PUF,Logistic Regression,0,2.8,0.8575
Arbiter PUF,Logistic Regression,0,2.9,0.85
Arbiter PUF,Logistic Regression,10,0.8,0.956
Arbiter PUF,Logistic Regression,10,0.9,0.959
Arbiter PUF,Logistic Regression,10,1.0,0.9605
Arbiter PUF,Logistic Regression,10,1.1,0.963
Arbiter PUF,Logistic Regression,10,1.2,0.96
Arbiter PUF,Logistic Regression,10,1.3,0.959
Arbiter PUF,Logistic Regression,10,1.4,0.955
Arbiter PUF,Logistic Regression,10,1.5,0.9535
Arbiter PUF,Logistic Regression,10,1.6,0.9485
Arbiter PUF,Logistic Regression,10,1.7,0.9465
Arbiter PUF,Logistic Regression,10,1.8,0.9425
Arbiter PUF,Logistic Regression,10,1.9,0.9375
Arbiter PUF,Logistic Regression,10,2.0,0.932
Arbiter PUF,Logistic Regression,10,2.1,0.9255
Arbiter PUF,Logistic Regression,10,2.2,0.9175
Arbiter PUF,Logistic Regression,10,2.3,0.909
Arbiter PUF,Logistic Regression,10,2.4,0.9045
Arbiter PUF,Logistic Regression,10,2.5,0.8965
Arbiter PUF,Logistic Regression,10,2.6,0.885
Arbiter PUF,Logistic Regression,10,2.7,0.878
Arbiter PUF,Logistic Regression,10,2.8,0.8705
Arbiter PUF,Logistic Regression,10,2.9,0.8595
Arbiter PUF,Logistic Regression,20,0.8,0.9555
Arbiter PUF,Logistic Regression,20,0.9,0.9585
Arbiter PUF,Logistic Regression,20,1.0,0.96
Arbiter PUF,Logistic Regression,20,1.1,0.9635
Arbiter PUF,Logistic Regression,20,1.2,0.9615
Arbiter PUF,Logistic Regression,20,1.3,0.9605
Arbiter PUF,Logistic Regression,20,1.4,0.9575
Arbiter PUF,Logistic Regression,20,1.5,0.9535
Arbiter PUF,Logistic Regression,20,1.6,0.9525
Arbiter PUF,Logistic Regression,20,1.7,0.9465
Arbiter PUF,Logistic Regression,20,1.8,0.9465
Arbiter PUF,Logistic Regression,20,1.9,0.9415
Arbiter PUF,Logistic Regression,20,2.0,0.937
Arbiter PUF,Logistic Regression,20,2.1,0.9315
Arbiter PUF,Logistic Regression,20,2.2,0.925
Arbiter PUF,Logistic Regression,20,2.3,0.9175
Arbiter PUF,Logistic Regression,20,2.4,0.9095
Arbiter PUF,Logistic Regression,20,2.5,0.9045
Arbiter PUF,Logistic Regression,20,2.6,0.8975
Arbiter PUF,Logistic Regression,20,2.7,0.888
Arbiter PUF,Logistic Regression,20,2.8,0.8785
Arbiter PUF,Logistic Regression,20,2.9,0.872
Arbiter PUF,Logistic Regression,30,0.8,0.9535
Arbiter PUF,Logistic Regression,30,0.9,0.9575
Arbiter PUF,Logistic Regression,30,1.0,0.9585
Arbiter PUF,Logistic Regression,30,1.1,0.9605
Arbiter PUF,Logistic Regression,30,1.2,0.963
Arbiter PUF,Logistic Regression,30,1.3,0.96
Arbiter PUF,Logistic Regression,30,1.4,0.9595
Arbiter PUF,Logistic Regression,30,1.5,0.9555
Arbiter PUF,Logistic Regression,30,1.6,0.9535
Arbiter PUF,Logistic Regression,30,1.7,0.9505
Arbiter PUF,Logistic Regression,30,1.8,0.9465
Arbiter PUF,Logistic Regression,30,1.9,0.9455
Arbiter PUF,Logistic Regression,30,2.0,0.9405
Arbiter PUF,Logistic Regression,30,2.1,0.937
Arbiter PUF,Logistic Regression,30,2.2,0.931
Arbiter PUF,Logistic Regression,30,2.3,0.925
Arbiter PUF,Logistic Regression,30,2.4,0.917
Arbiter PUF,Logistic Regression,30,2.5,0.9095
Arbiter PUF,Logistic Regression,30,2.6,0.905
Arbiter PUF,Logistic Regression,30,2.7,0.8985
Arbiter PUF,Logistic Regression,30,2.8,0.8895
Arbiter PUF,Logistic Regression,30,2.9,0.8805
Arbiter PUF,Logistic Regression,40,0.8,0.954
Arbiter PUF,Logistic Regression,40,0.9,0.957
Arbiter PUF,Logistic Regression,40,1.0,0.9585
Arbiter PUF,Logistic Regression,40,1.1,0.96
Arbiter PUF,Logistic Regression,40,1.2,0.9635
Arbiter PUF,Logistic Regression,40,1.3,0.9615
Arbiter PUF,Logistic Regression,40,1.4,0.961
Arbiter PUF,Logistic Regression,40,1.5,0.9585
Arbiter PUF,Logistic Regression,40,1.6,0.9545
Arbiter PUF,Logistic Regression,40,1.7,0.9535
Arbiter PUF,Logistic Regression,40,1.8,0.9495
Arbiter PUF,Logistic Regression,40,1.9,0.9465
Arbiter PUF,Logistic Regression,40,2.0,0.9445
Arbiter PUF,Logistic Regression,40,2.1,0.9405
Arbiter PUF,Logistic Regression,40,2.2,0.936
Arbiter PUF,Logistic Regression,40,2.3,0.931
Arbiter PUF,Logistic Regression,40,2.4,0.9245
Arbiter PUF,Logistic Regression,40,2.5,0.917
Arbiter PUF,Logistic Regression,40,2.6,0.9095
Arbiter PUF,Logistic Regression,40,2.7,0.905
Arbiter PUF,Logistic Regression,40,2.8,0.8995
Arbiter PUF,Logistic Regression,40,2.9,0.8905
Arbiter PUF,Logistic Regression,50,0.8,0.955
Arbiter PUF,Logistic Regression,50,0.9,0.955
Arbiter PUF,Logistic Regression,50,1.0,0.9575
Arbiter PUF,Logistic Regression,50,1.1,0.9595
Arbiter PUF,Logistic Regression,50,1.2,0.9615
Arbiter PUF,Logistic Regression,50,1.3,0.963
Arbiter PUF,Logistic Regression,50,1.4,0.9605
Arbiter PUF,Logistic Regression,50,1.5,0.96
Arbiter PUF,Logistic Regression,50,1.6,0.9565
Arbiter PUF,Logistic Regression,50,1.7,0.9535
Arbiter PUF,Logistic Regression,50,1.8,0.9525
Arbiter PUF,Logistic Regression,50,1.9,0.948
Arbiter PUF,Logistic Regression,50,2.0,0.9465
Arbiter PUF,Logistic Regression,50,2.1,0.944
Arbiter PUF,Logistic Regression,50,2.2,0.9385
Arbiter PUF,Logistic Regression,50,2.3,0.9355
Arbiter PUF,Logistic Regression,50,2.4,0.93
Arbiter PUF,Logistic Regression,50,2.5,0.924
Arbiter PUF,Logistic Regression,50,2.6,0.917
Arbiter PUF,Logistic Regression,50,2.7,0.9095
Arbiter PUF,Logistic Regression,50,2.8,0.9055
Arbiter PUF,Logistic Regression,50,2.9,0.8995
Arbiter PUF,Logistic Regression,60,0.8,0.955
Arbiter PUF,Logistic Regression,60,0.9,0.9535
Arbiter PUF,Logistic Regression,60,1.0,0.957
Arbiter PUF,Logistic Regression,60,1.1,0.959
Arbiter PUF,Logistic Regression,60,1.2,0.96
Arbiter PUF,Logistic Regression,60,1.3,0.9635
Arbiter PUF,Logistic Regression,60,1.4,0.961
Arbiter PUF,Logistic Regression,60,1.5,0.9605
Arbiter PUF,Logistic Regression,60,1.6,0.9595
Arbiter PUF,Logistic Regression,60,1.7,0.955
Arbiter PUF,Logistic Regression,60,1.8,0.9535
Arbiter PUF,Logistic Regression,60,1.9,0.952
Arbiter PUF,Logistic Regression,60,2.0,0.9465
Arbiter PUF,Logistic Regression,60,2.1,0.9465
Arbiter PUF,Logistic Regression,60,2.2,0.9425
Arbiter PUF,Logistic Regression,60,2.3,0.9385
Arbiter PUF,Logistic Regression,60,2.4,0.9355
Arbiter PUF,Logistic Regression,60,2.5,0.929
Arbiter PUF,Logistic Regression,60,2.6,0.924
Arbiter PUF,Logistic Regression,60,2.7,0.917
Arbiter PUF,Logistic Regression,60,2.8,0.9095
Arbiter PUF,Logistic Regression,60,2.9,0.9065
Arbiter PUF,Logistic Regression,70,0.8,0.953
Arbiter PUF,Logistic Regression,70,0.9,0.954
Arbiter PUF,Logistic Regression,70,1.0,0.9565
Arbiter PUF,Logistic Regression,70,1.1,0.9585
Arbiter PUF,Logistic Regression,70,1.2,0.9605
Arbiter PUF,Logistic Regression,70,1.3,0.9615
Arbiter PUF,Logistic Regression,70,1.4,0.963
Arbiter PUF,Logistic Regression,70,1.5,0.961
Arbiter PUF,Logistic Regression,70,1.6,0.9605
Arbiter PUF,Logistic Regression,70,1.7,0.958
Arbiter PUF,Logistic Regression,70,1.8,0.954
Arbiter PUF,Logistic Regression,70,1.9,0.953
Arbiter PUF,Logistic Regression,70,2.0,0.9505
Arbiter PUF,Logistic Regression,70,2.1,0.9465
Arbiter PUF,Logistic Regression,70,2.2,0.946
Arbiter PUF,Logistic Regression,70,2.3,0.9425
Arbiter PUF,Logistic Regression,70,2.4,0.9385
Arbiter PUF,Logistic Regression,70,2.5,0.935
Arbiter PUF,Logistic Regression,70,2.6,0.9285
Arbiter PUF,Logistic Regression,70,2.7,0.924
Arbiter PUF,Logistic Regression,70,2.8,0.9175
