PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Interpose PUF,Logistic regression Attack,110,1.9,0.7275
Interpose PUF,Logistic regression Attack,110,2.0,0.723
Interpose PUF,Logistic regression Attack,110,2.1,0.718
Interpose PUF,Logistic regression Attack,110,2.2,0.7155
Interpose PUF,Logistic regression Attack,110,2.3,0.716
Interpose PUF,Logistic regression Attack,110,2.4,0.708
Interpose PUF,Logistic regression Attack,110,2.5,0.707
Interpose PUF,Logistic regression Attack,110,2.6,0.702
Interpose PUF,Logistic regression Attack,110,2.7,0.7015
Interpose PUF,Logistic regression Attack,110,2.8,0.7
Interpose PUF,Logistic regression Attack,110,2.9,0.696
Interpose PUF,Logistic regression Attack,120,0.8,0.736
Interpose PUF,Logistic regression Attack,120,0.9,0.7355
Interpose PUF,Logistic regression Attack,120,1.0,0.7345
Interpose PUF,Logistic regression Attack,120,1.1,0.736
Interpose PUF,Logistic regression Attack,120,1.2,0.736
Interpose PUF,Logistic regression Attack,120,1.3,0.7355
Interpose PUF,Logistic regression Attack,120,1.4,0.7335
Interpose PUF,Logistic regression Attack,120,1.5,0.7325
Interpose PUF,Logistic regression Attack,120,1.6,0.732
Interpose PUF,Logistic regression Attack,120,1.7,0.733
Interpose PUF,Logistic regression Attack,120,1.8,0.7315
Interpose PUF,Logistic regression Attack,120,1.9,0.728
Interpose PUF,Logistic regression Attack,120,2.0,0.7245
Interpose PUF,Logistic regression Attack,120,2.1,0.722
Interpose PUF,Logistic regression Attack,120,2.2,0.718
Interpose PUF,Logistic regression Attack,120,2.3,0.7155
Interpose PUF,Logistic regression Attack,120,2.4,0.7145
Interpose PUF,Logistic regression Attack,120,2.5,0.708
Interpose PUF,Logistic regression Attack,120,2.6,0.707
Interpose PUF,Logistic regression Attack,120,2.7,0.702
Interpose PUF,Logistic regression Attack,120,2.8,0.702
Interpose PUF,Logistic regression Attack,120,2.9,0.701
Interpose PUF,Logistic regression Attack,130,0.8,0.737
Interpose PUF,Logistic regression Attack,130,0.9,0.7355
Interpose PUF,Logistic regression Attack,130,1.0,0.7355
Interpose PUF,Logistic regression Attack,130,1.1,0.7355
Interpose PUF,Logistic regression Attack,130,1.2,0.7375
Interpose PUF,Logistic regression Attack,130,1.3,0.735
Interpose PUF,Logistic regression Attack,130,1.4,0.7335
Interpose PUF,Logistic regression Attack,130,1.5,0.732
Interpose PUF,Logistic regression Attack,130,1.6,0.7315
Interpose PUF,Logistic regression Attack,130,1.7,0.7315
Interpose PUF,Logistic regression Attack,130,1.8,0.733
