PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Arbiter PUF,MLP Attack,60,1.9,0.9655
Arbiter PUF,MLP Attack,60,2.0,0.96
Arbiter PUF,MLP Attack,60,2.1,0.956
Arbiter PUF,MLP Attack,60,2.2,0.951
Arbiter PUF,MLP Attack,60,2.3,0.943
Arbiter PUF,MLP Attack,60,2.4,0.936
Arbiter PUF,MLP Attack,60,2.5,0.9295
Arbiter PUF,MLP Attack,60,2.6,0.9245
Arbiter PUF,MLP Attack,60,2.7,0.9175
Arbiter PUF,MLP Attack,60,2.8,0.909
Arbiter PUF,MLP Attack,60,2.9,0.905
Arbiter PUF,MLP Attack,70,0.8,0.9665
Arbiter PUF,MLP Attack,70,0.9,0.9715
Arbiter PUF,MLP Attack,70,1.0,0.976
Arbiter PUF,MLP Attack,70,1.1,0.981
Arbiter PUF,MLP Attack,70,1.2,0.984
Arbiter PUF,MLP Attack,70,1.3,0.988
Arbiter PUF,MLP Attack,70,1.4,0.9885
Arbiter PUF,MLP Attack,70,1.5,0.9865
Arbiter PUF,MLP Attack,70,1.6,0.985
Arbiter PUF,MLP Attack,70,1.7,0.9805
Arbiter PUF,MLP Attack,70,1.8,0.9735
Arbiter PUF,MLP Attack,70,1.9,0.9695
Arbiter PUF,MLP Attack,70,2.0,0.964
Arbiter PUF,MLP Attack,70,2.1,0.959
Arbiter PUF,MLP Attack,70,2.2,0.9545
Arbiter PUF,MLP Attack,70,2.3,0.951
Arbiter PUF,MLP Attack,70,2.4,0.942
Arbiter PUF,MLP Attack,70,2.5,0.9355
Arbiter PUF,MLP Attack,70,2.6,0.929
Arbiter PUF,MLP Attack,70,2.7,0.9245
Arbiter PUF,MLP Attack,70,2.8,0.918
Arbiter PUF,MLP Attack,70,2.9,0.91
Arbiter PUF,MLP Attack,80,0.8,0.9655
Arbiter PUF,MLP Attack,80,0.9,0.9705
Arbiter PUF,MLP Attack,80,1.0,0.9735
